mes_inicio,provincia_origen,provincia_destino,viajes,viajeros,edicion
2021-09,Neuquén,Buenos Aires,7,10,previaje 1
2021-09,Neuquén,Chubut,1,4,previaje 1
2021-09,Neuquén,Ciudad Autónoma de Buenos Aires,3,4,previaje 1
2021-09,Neuquén,Córdoba,1,4,previaje 1
2021-09,Neuquén,Mendoza,2,2,previaje 1
2021-09,Neuquén,Misiones,8,28,previaje 1
2021-09,Neuquén,Neuquén,7,30,previaje 1
2021-09,Neuquén,Río Negro,1,2,previaje 1
2021-09,Neuquén,Salta,10,23,previaje 1
2021-09,Río Negro,Buenos Aires,1,1,previaje 1
2021-09,Río Negro,Chubut,3,12,previaje 1
2021-09,Río Negro,Ciudad Autónoma de Buenos Aires,7,79,previaje 1
2021-09,Río Negro,La Rioja,2,7,previaje 1
2021-09,Río Negro,Mendoza,1,4,previaje 1
2021-09,Río Negro,Misiones,2,6,previaje 1
2021-09,Río Negro,Neuquén,6,19,previaje 1
2021-09,Río Negro,Río Negro,6,20,previaje 1
2021-09,Río Negro,Salta,4,8,previaje 1
2021-09,Río Negro,San Juan,1,2,previaje 1
2021-09,Río Negro,Santa Cruz,1,1,previaje 1
2021-09,Río Negro,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,12,previaje 1
2021-09,Río Negro,Tucumán,2,8,previaje 1
2021-09,Salta,Buenos Aires,2,3,previaje 1
2021-09,Salta,Chubut,7,29,previaje 1
2021-09,Salta,Ciudad Autónoma de Buenos Aires,4,12,previaje 1
2021-09,Salta,Córdoba,8,144,previaje 1
2021-09,Salta,Jujuy,2,4,previaje 1
2021-09,Salta,Mendoza,1,3,previaje 1
2021-09,Salta,Misiones,4,14,previaje 1
2021-09,Salta,Neuquén,3,10,previaje 1
2021-09,Salta,Río Negro,9,32,previaje 1
2021-09,Salta,Salta,4,8,previaje 1
2021-09,Salta,Santa Cruz,1,2,previaje 1
2021-09,Salta,Santa Fe,1,2,previaje 1
2021-09,Salta,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,8,previaje 1
2021-09,San Juan,Catamarca,1,6,previaje 1
2021-09,San Juan,Chubut,1,2,previaje 1
2021-09,San Juan,Ciudad Autónoma de Buenos Aires,1,3,previaje 1
2021-09,San Juan,Misiones,1,2,previaje 1
2021-09,San Juan,Neuquén,1,2,previaje 1
2021-09,San Juan,Río Negro,2,7,previaje 1
2021-09,San Juan,Salta,2,6,previaje 1
2021-09,San Juan,San Juan,3,14,previaje 1
2021-09,San Luis,Chubut,1,2,previaje 1
2021-09,San Luis,Mendoza,1,2,previaje 1
2021-09,Santa Cruz,Buenos Aires,1,1,previaje 1
2021-09,Santa Cruz,Ciudad Autónoma de Buenos Aires,1,2,previaje 1
2021-09,Santa Cruz,Misiones,1,1,previaje 1
2021-09,Santa Cruz,Santa Cruz,4,17,previaje 1
2021-09,Santa Cruz,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,7,previaje 1
2021-09,Santa Fe,Catamarca,1,2,previaje 1
2021-09,Santa Fe,Chubut,11,34,previaje 1
2021-09,Santa Fe,Ciudad Autónoma de Buenos Aires,2,4,previaje 1
2021-09,Santa Fe,Corrientes,1,2,previaje 1
2021-09,Santa Fe,Córdoba,21,550,previaje 1
2021-09,Santa Fe,Jujuy,2,4,previaje 1
2021-09,Santa Fe,Mendoza,13,29,previaje 1
2021-09,Santa Fe,Misiones,21,75,previaje 1
2021-09,Santa Fe,Neuquén,7,17,previaje 1
2021-09,Santa Fe,Río Negro,58,183,previaje 1
2021-09,Santa Fe,Salta,19,54,previaje 1
2021-09,Santa Fe,San Juan,2,4,previaje 1
2021-09,Santa Fe,Santa Cruz,14,40,previaje 1
2021-09,Santa Fe,Santa Fe,4,7,previaje 1
2021-09,Santa Fe,Santiago del Estero,4,16,previaje 1
2021-09,Santa Fe,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",48,177,previaje 1
2021-09,Santiago del Estero,Río Negro,1,3,previaje 1
2021-09,Santiago del Estero,Santiago del Estero,2,8,previaje 1
2021-09,Santiago del Estero,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,2,previaje 1
2021-09,Santiago del Estero,Tucumán,1,2,previaje 1
2021-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Buenos Aires,2,8,previaje 1
2021-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad Autónoma de Buenos Aires,2,5,previaje 1
2021-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Salta,3,9,previaje 1
2021-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Cruz,5,9,previaje 1
2021-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,21,previaje 1
2021-09,Tucumán,Ciudad Autónoma de Buenos Aires,4,8,previaje 1
2021-09,Tucumán,Córdoba,1,1,previaje 1
2021-09,Tucumán,Jujuy,1,1,previaje 1
2021-09,Tucumán,Río Negro,9,20,previaje 1
2021-09,Tucumán,Santa Cruz,1,5,previaje 1
2021-09,Tucumán,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",10,30,previaje 1
2021-09,Tucumán,Tucumán,1,2,previaje 1
2021-10,Buenos Aires,Buenos Aires,135,1975,previaje 1
2021-10,Buenos Aires,Catamarca,1,2,previaje 1
2021-10,Buenos Aires,Chaco,1,3,previaje 1
2021-10,Buenos Aires,Chubut,155,868,previaje 1
2021-10,Buenos Aires,Corrientes,1,6,previaje 1
2021-10,Buenos Aires,Córdoba,77,913,previaje 1
2021-10,Buenos Aires,Entre Ríos,17,175,previaje 1
2021-10,Buenos Aires,Formosa,1,1,previaje 1
2021-10,Buenos Aires,Jujuy,18,83,previaje 1
2021-10,Buenos Aires,La Rioja,3,8,previaje 1
2021-10,Buenos Aires,Mendoza,69,457,previaje 1
2021-10,Buenos Aires,Misiones,98,299,previaje 1
2021-10,Buenos Aires,Neuquén,26,92,previaje 1
2021-10,Buenos Aires,Río Negro,120,332,previaje 1
2021-10,Buenos Aires,Salta,110,461,previaje 1
2021-10,Buenos Aires,San Juan,10,59,previaje 1
2021-10,Buenos Aires,San Luis,4,7,previaje 1
2021-10,Buenos Aires,Santa Cruz,121,362,previaje 1
2021-10,Buenos Aires,Santa Fe,4,11,previaje 1
2021-10,Buenos Aires,Santiago del Estero,47,187,previaje 1
2021-10,Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",188,561,previaje 1
2021-10,Buenos Aires,Tucumán,10,21,previaje 1
2021-10,Catamarca,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,24,previaje 1
2021-10,Chaco,Córdoba,55,500,previaje 1
2021-10,Chaco,Mendoza,1,2,previaje 1
2021-10,Chaco,Río Negro,1,2,previaje 1
2021-10,Chaco,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,6,previaje 1
2021-10,Chubut,Chubut,9,76,previaje 1
2021-10,Chubut,Ciudad Autónoma de Buenos Aires,1,2,previaje 1
2021-10,Chubut,Mendoza,2,4,previaje 1
2021-10,Chubut,Misiones,4,12,previaje 1
2021-10,Chubut,Neuquén,1,4,previaje 1
2021-10,Chubut,Salta,4,16,previaje 1
2021-10,Chubut,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2,7,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Buenos Aires,73,1086,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Catamarca,1,3,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Chubut,152,449,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,4,8,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Corrientes,2,4,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Córdoba,102,1008,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Entre Ríos,29,168,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Formosa,2,2,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Jujuy,11,22,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,La Rioja,5,10,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Mendoza,53,146,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Misiones,67,203,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Neuquén,15,36,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Río Negro,138,537,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Salta,55,132,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,San Juan,6,17,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,San Luis,2,3,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Santa Cruz,139,390,previaje 1
2021-10,Ciudad Autónoma de Buenos Aires,Santiago del Estero,4,10,previaje 1
